,user,id,text,categories,notes
1591,ty_pham-swann@brown.edu,1347,Critical Objectives for Cost-Effective Scaling of Distributed Generation that Can Inform FIT Design:,['0 No claim'],
1592,ty_pham-swann@brown.edu,1348,"Prior to 1963, Fernbrook was used for agriculture, cattle and timber. For the first time since the original virgin timber was cut, the forest is being allowed to ""complete"" succession into a mature stand, paralleling the Shenandoah National Park, where the woodland is evolving to resemble pre-Colonial forest.",['0 No claim'],
1593,ty_pham-swann@brown.edu,1349,Comment [PDF] Technical Appendix [PDF],['0 No claim'],
1594,ty_pham-swann@brown.edu,1350,"WSP Environment & Energy, a consultancy firm, estimated that a total of 7,500 businesses would miss the deadline.",['0 No claim'],
1595,ty_pham-swann@brown.edu,1351,Director of Operations and Culture Maggie Stone Email: mstone@tnc.org,['0 No claim'],
1596,ty_pham-swann@brown.edu,1352,"Williams Lakeis a city in the Central Interior of British Columbia, Canada, says Wikipedia. It is the largest urban center between Kamloops and Prince George,",['0 No claim'],
1597,ty_pham-swann@brown.edu,1353,"America’s natural landscapes are unique, irreplaceable resources central to our health, economy and way of life.",['0 No claim'],
1598,ty_pham-swann@brown.edu,1354,"Utilities, the smart grid industry and regulators must protect customers’ health. And protecting health is a key goal of EDF’s smart grid work. EDF does not advocate merely any smart grid; we advocate a smart grid done right. Our role is to advise utilities and PUCs on how to design smart grid investments that deliver maximum environmental and public health benefits to the people they serve, including clean air, protected water and land and a stable climate, by radically reducing harmful pollution.",['0 No claim'],
1599,ty_pham-swann@brown.edu,1355,"It is also this latter difference that will make my next policy substantially more expensive. In standardizing options, the Congress standardized on the most expensive options (broadest possible benefits, smallest possible deductible).",['0 No claim'],
1600,ty_pham-swann@brown.edu,1356,"The Chinese government targeted 2020 as the start of spot trading for China’s national carbon market, and plans to use China Certified Emission Reductions (CCERs) as offset credits, which are generated or traded within the voluntary program.",['0 No claim'],
1601,ty_pham-swann@brown.edu,1357,"The 1880s was also the second busiest decade for US hurricane strikes (22 hurricanes, five major hurricanes) topped only by the 1940s (24 hurricanes, 10 major hurricanes) yet both decades were supposedly very cool, with plummeting temperatures.",['1.7 Extremes not increasing'],
1602,ty_pham-swann@brown.edu,1358,"While President Obama challenged China at the United Nations to follow the U.S. lead in pushing for drastic reductions in national carbon emissions to save the planet from climate change, it appears that China has dramatically different ideas. As in: no.",['0 No claim'],
1603,william_kattrup@brown.edu,265,"Kill kill kill kill kill. Jim Fedako (who wrote this piece; send him email ) is a business analyst and homeschooling father of seven who lives in Lewis Center, OH.",['0 No claim'],
1604,william_kattrup@brown.edu,266,"Whitman defended her environmental record and the program. Spokesman Joe Martyak praised the program as a voluntary effort ""designed to achieve air quality benefits earlier and at a lower cost than conventional approaches .The most important thing is that, both as the governor as well as the administrator of EPA, she's sought creative ways to reduce the air pollution out there"" (Newark Star-Ledger, September 17, 2002).",['0 No claim'],
1605,william_kattrup@brown.edu,267,"A problem that Alley and other paleoclimate scientists refer to as the insensitivity of models or the model-data gap sounds like a technical issue but really is more fundamental. It means that the models are unable to reproduce accurately the numerous episodes of abrupt change that show up clearly in many environmental archives around the world. The reasons for this failure are not yet known, but the implications are plain enough. Until these highly sophisticated numerical representations of Earths climate systemrunning on the worlds most powerful computersare able to get the past right, what reason is there to believe they can get the future right? (page 183).",['5.1.4 Models are unreliable'],
1606,william_kattrup@brown.edu,268,"Convective systems are associated with surface faults and fractures that penetrate deep into the earth (1-2 miles) and tap reservoirs of super-heated water, thereby transmitting this heated water back to the surface. Their effect can melt glaciers (seeHagafellsjkull Glacier Iceland photo above), form hot springs, and induce rapid increases in continental glacial velocities.",['0 No claim'],
1607,william_kattrup@brown.edu,269,"As Lee describes it, ""relative sea level has risen over the second half of the 20th century,"" and ""so have Holderness cliff recession rates, from around 1.2 m/year in the early 1950s to around 1.5 m/year by 2000."" However , as he continues, ""there has been no significant acceleration in the rate of global sea-level rise since 1990 and no rapid increase in the recession rate."" Thus, he states that ""predictions of 20-year recession distances made in the early 1990s that took account of the RSLR advice from MAFF (1991) are likely to have overestimated the risk to cliff-top property and the benefits of coast protection.""",['1.6 Sea level rise exaggerated'],
1608,william_kattrup@brown.edu,270,"Now, call me crazy, but as of a few days ago, it didn’t sound like they had plans to retire these recently announced plants, and it’s noteworthy that the Pleasants plant was not included in the announcement today because that plant was already announced for retirement earlier this year. Sure, this could just be a political move, using these local workers and their families as pawns to help satisfy FirstEnergy’s unquenchable thirst for more free cash. That would be a sad situation, indeed.",['0 No claim'],
